row_no,source_section,province,site_name,url,normalized_url,soft_match_key,effective_soft_match_key,candidate_source_level,candidate_platform_type,candidate_action,action_reason,xml_strict_url_dup_count,xml_name_dup_count,xml_soft_dup_count,review_bucket,db_match_type,db_match_count,existing_id,existing_name,existing_url,existing_normalized_url,existing_source_level,existing_platform_type,recommended_batch,recommended_action
60,省市自治区政采、公共资源平台,河南省,河南省政府采购网,http://www.ccgp-henan.gov.cn/,http://www.ccgp-henan.gov.cn/,www.ccgp-henan.gov.cn,www.ccgp-henan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,46,河南省政府采购网,http://www.ccgp-henan.gov.cn,http://www.ccgp-henan.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
61,省市自治区政采、公共资源平台,河南省,河南省政府采购云平台,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,www.zcygov.cn,地方省市,政府采购,review,云平台类入口需判断是否为主站、聚合页或交易入口,7,1,7,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
62,省市自治区政采、公共资源平台,湖北省,湖北公共资源交易中心,https://www.hbggzyfwpt.cn/,https://www.hbggzyfwpt.cn/,www.hbggzyfwpt.cn,www.hbggzyfwpt.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
63,省市自治区政采、公共资源平台,湖北省,湖北政府采购网,https://www.ccgp-hubei.gov.cn/,https://www.ccgp-hubei.gov.cn/,www.ccgp-hubei.gov.cn,www.ccgp-hubei.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,52,湖北省政府购买服务信息平台,http://www.ccgp-hubei.gov.cn,http://www.ccgp-hubei.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
64,省市自治区政采、公共资源平台,湖北省,湖北省政府采购网上商城,https://wssc.hubeigp.gov.cn/,https://wssc.hubeigp.gov.cn/,wssc.hubeigp.gov.cn,wssc.hubeigp.gov.cn,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
65,省市自治区政采、公共资源平台,湖南省,湖南省公共资源交易服务平台,https://www.hnsggzy.com/,https://www.hnsggzy.com/,www.hnsggzy.com,www.hnsggzy.com,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,54,湖南省公共资源交易平台,https://www.hnsggzy.com,https://www.hnsggzy.com,地方省市,公共资源交易,B-现有库归并,merge_soft_match
66,省市自治区政采、公共资源平台,湖南省,湖南政府采购网,http://www.ccgp-hunan.gov.cn/,http://www.ccgp-hunan.gov.cn/,www.ccgp-hunan.gov.cn,www.ccgp-hunan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,53,中国湖南政府采购网,http://www.ccgp-hunan.gov.cn,http://www.ccgp-hunan.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
67,省市自治区政采、公共资源平台,湖南省,湖南乐采云电子卖场,https://hnlcy.zcygov.cn/,https://hnlcy.zcygov.cn/,hnlcy.zcygov.cn,hnlcy.zcygov.cn,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
68,省市自治区政采、公共资源平台,广东省,广东公共资源交易服务平台,https://ygp.gdzwfw.gov.cn/,https://ygp.gdzwfw.gov.cn/,ygp.gdzwfw.gov.cn,ygp.gdzwfw.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
69,省市自治区政采、公共资源平台,广东省,广东政府采购网,https://gdgpo.czt.gd.gov.cn/,https://gdgpo.czt.gd.gov.cn/,gdgpo.czt.gd.gov.cn,gdgpo.czt.gd.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,32,广东省政府采购网,https://gdgpo.czt.gd.gov.cn,https://gdgpo.czt.gd.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
70,省市自治区政采、公共资源平台,广东省,广东政府采购电子卖场,https://gdgpo.czt.gd.gov.cn/gpmall-main-web/index?regionguid=2137001,https://gdgpo.czt.gd.gov.cn/gpmall-main-web/index?regionguid=2137001,gdgpo.czt.gd.gov.cn/gpmall-main-web/index?regionguid=2137001,gdgpo.czt.gd.gov.cn/gpmall-main-web/index,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
71,省市自治区政采、公共资源平台,海南省,海南公共资源交易服务平台,https://ggzy.hainan.gov.cn/,https://ggzy.hainan.gov.cn/,ggzy.hainan.gov.cn,ggzy.hainan.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,50,海南省公共资源交易服务平台,http://ggzy.hainan.gov.cn,http://ggzy.hainan.gov.cn,地方省市,公共资源交易,B-现有库归并,merge_soft_match
72,省市自治区政采、公共资源平台,海南省,海南省政府采购网上商城,https://ggzy.hainan.gov.cn/wssc/,https://ggzy.hainan.gov.cn/wssc/,ggzy.hainan.gov.cn/wssc,ggzy.hainan.gov.cn/wssc,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
73,省市自治区政采、公共资源平台,海南省,海南政府采购网,https://ccgp-hainan.gov.cn/,https://ccgp-hainan.gov.cn/,ccgp-hainan.gov.cn,ccgp-hainan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
74,省市自治区政采、公共资源平台,重庆市,重庆公共资源交易服务平台,https://www.cqggzy.com/,https://www.cqggzy.com/,www.cqggzy.com,www.cqggzy.com,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,67,重庆市公共资源交易网,https://www.cqggzy.com,https://www.cqggzy.com,地方省市,公共资源交易,B-现有库归并,merge_soft_match
75,省市自治区政采、公共资源平台,重庆市,重庆市网上中介服务超市,https://zjcs.cqggzy.com/cq-zjcs-pub/home,https://zjcs.cqggzy.com/cq-zjcs-pub/home,zjcs.cqggzy.com/cq-zjcs-pub/home,zjcs.cqggzy.com/cq-zjcs-pub/home,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
76,省市自治区政采、公共资源平台,重庆市,重庆市政府采购网,https://www.ccgp-chongqing.gov.cn/,https://www.ccgp-chongqing.gov.cn/,www.ccgp-chongqing.gov.cn,www.ccgp-chongqing.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,68,重庆市政府采购网,https://www.ccgp-chongqing.gov.cn,https://www.ccgp-chongqing.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
77,省市自治区政采、公共资源平台,四川省,四川公共资源交易服务平台,https://ggzyjy.sc.gov.cn/,https://ggzyjy.sc.gov.cn/,ggzyjy.sc.gov.cn,ggzyjy.sc.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
78,省市自治区政采、公共资源平台,四川省,四川政府采购网,https://www.ccgp-sichuan.gov.cn/,https://www.ccgp-sichuan.gov.cn/,www.ccgp-sichuan.gov.cn,www.ccgp-sichuan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,20,四川政府采购,http://www.ccgp-sichuan.gov.cn,http://www.ccgp-sichuan.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
79,省市自治区政采、公共资源平台,贵州省,贵州公共资源交易服务平台,https://ggzy.guizhou.gov.cn/,https://ggzy.guizhou.gov.cn/,ggzy.guizhou.gov.cn,ggzy.guizhou.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,61,贵州省公共资源交易公共服务平台,http://ggzy.guizhou.gov.cn,http://ggzy.guizhou.gov.cn,地方省市,公共资源交易,B-现有库归并,merge_soft_match
80,省市自治区政采、公共资源平台,贵州省,贵州政府采购网,http://www.ccgp-guizhou.gov.cn/,http://www.ccgp-guizhou.gov.cn/,www.ccgp-guizhou.gov.cn,www.ccgp-guizhou.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
81,省市自治区政采、公共资源平台,贵州省,贵州政府采购电子卖场,https://www.guizhou.zcygov.cn/,https://www.guizhou.zcygov.cn/,www.guizhou.zcygov.cn,www.guizhou.zcygov.cn,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
82,省市自治区政采、公共资源平台,云南省,云南公共资源交易服务平台,https://ggzy.yn.gov.cn/homePage,https://ggzy.yn.gov.cn/homePage,ggzy.yn.gov.cn/homepage,ggzy.yn.gov.cn/homePage,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
83,省市自治区政采、公共资源平台,云南省,云南政府采购网,http://www.yngp.com/,http://www.yngp.com/,www.yngp.com,www.yngp.com,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
84,省市自治区政采、公共资源平台,云南省,云南政府采购云平台,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,www.zcygov.cn,地方省市,政府采购,review,云平台类入口需判断是否为主站、聚合页或交易入口,7,1,7,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
85,省市自治区政采、公共资源平台,陕西省,陕西公共资源交易中心,https://www.sxggzyjy.cn/,https://www.sxggzyjy.cn/,www.sxggzyjy.cn,www.sxggzyjy.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,70,陕西省公共资源交易中心,http://www.sxggzyjy.cn,http://www.sxggzyjy.cn,地方省市,公共资源交易,B-现有库归并,merge_soft_match
86,省市自治区政采、公共资源平台,陕西省,陕西省政府采购网,http://www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,http://www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
87,省市自治区政采、公共资源平台,陕西省,陕西省政府采购电子卖场,https://www.ccgp-shaanxi.gov.cn/gpmall-main-web/index?result=result,https://www.ccgp-shaanxi.gov.cn/gpmall-main-web/index?result=result,www.ccgp-shaanxi.gov.cn/gpmall-main-web/index?result=result,www.ccgp-shaanxi.gov.cn/gpmall-main-web/index,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
88,省市自治区政采、公共资源平台,甘肃省,甘肃省公共资源交易中心,https://ggzyjy.gansu.gov.cn/,https://ggzyjy.gansu.gov.cn/,ggzyjy.gansu.gov.cn,ggzyjy.gansu.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,56,甘肃省公共资源交易网,http://ggzyjy.gansu.gov.cn,http://ggzyjy.gansu.gov.cn,地方省市,公共资源交易,B-现有库归并,merge_soft_match
89,省市自治区政采、公共资源平台,甘肃省,甘肃政府采购网,https://www.ccgp-gansu.gov.cn/,https://www.ccgp-gansu.gov.cn/,www.ccgp-gansu.gov.cn,www.ccgp-gansu.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,55,甘肃政府采购网,http://www.ccgp-gansu.gov.cn,http://www.ccgp-gansu.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
90,省市自治区政采、公共资源平台,甘肃省,甘肃政府采购网上商城,https://gcycloud.cn/gpmall-main-web/index,https://gcycloud.cn/gpmall-main-web/index,gcycloud.cn/gpmall-main-web/index,gcycloud.cn/gpmall-main-web/index,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,2,1,2,exclude_noise,no_match,0,,,,,,,E-排除,exclude
91,省市自治区政采、公共资源平台,青海省,青海公共资源交易网,http://www.qhggzyjy.gov.cn/ggzy/,http://www.qhggzyjy.gov.cn/ggzy/,www.qhggzyjy.gov.cn/ggzy,www.qhggzyjy.gov.cn/ggzy,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
92,省市自治区政采、公共资源平台,青海省,青海政府采购网,http://www.ccgp-qinghai.gov.cn/,http://www.ccgp-qinghai.gov.cn/,www.ccgp-qinghai.gov.cn,www.ccgp-qinghai.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,72,青海省政府采购网,http://www.ccgp-qinghai.gov.cn,http://www.ccgp-qinghai.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
93,省市自治区政采、公共资源平台,青海省,青海政采云,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,www.zcygov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,7,1,7,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
94,省市自治区政采、公共资源平台,西藏自治区,西藏公共资源交易服务平台,https://ggzy.xizang.gov.cn/,https://ggzy.xizang.gov.cn/,ggzy.xizang.gov.cn,ggzy.xizang.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
95,省市自治区政采、公共资源平台,西藏自治区,西藏政府采购网,http://www.ccgp-xizang.gov.cn/,http://www.ccgp-xizang.gov.cn/,www.ccgp-xizang.gov.cn,www.ccgp-xizang.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,60,西藏自治区政府采购网,http://www.ccgp-xizang.gov.cn,http://www.ccgp-xizang.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
96,省市自治区政采、公共资源平台,西藏自治区,西藏自治区政府采购网上商城,http://218.206.180.154:8083/gpmall-main-web/index,http://218.206.180.154:8083/gpmall-main-web/index,218.206.180.154:8083/gpmall-main-web/index,218.206.180.154:8083/gpmall-main-web/index,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
97,省市自治区政采、公共资源平台,内蒙古自治区,内蒙古公共资源交易网,https://ggzyjy.nmg.gov.cn/,https://ggzyjy.nmg.gov.cn/,ggzyjy.nmg.gov.cn,ggzyjy.nmg.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
98,省市自治区政采、公共资源平台,内蒙古自治区,内蒙古自治区政府采购网,https://www.ccgp-neimenggu.gov.cn/,https://www.ccgp-neimenggu.gov.cn/,www.ccgp-neimenggu.gov.cn,www.ccgp-neimenggu.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,2,1,2,main_site_candidate,soft_match,1,14,内蒙古自治区政府采购网,http://www.ccgp-neimenggu.gov.cn,http://www.ccgp-neimenggu.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
99,省市自治区政采、公共资源平台,内蒙古自治区,内蒙古政府采购电子卖场,https://www.ccgp-neimenggu.gov.cn/,https://www.ccgp-neimenggu.gov.cn/,www.ccgp-neimenggu.gov.cn,www.ccgp-neimenggu.gov.cn,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,2,1,2,exclude_noise,soft_match,1,14,内蒙古自治区政府采购网,http://www.ccgp-neimenggu.gov.cn,http://www.ccgp-neimenggu.gov.cn,地方省市,政府采购,E-排除,exclude
100,省市自治区政采、公共资源平台,广西壮族自治区,广西公共资源交易服务平台,http://ggzy.jgswj.gxzf.gov.cn/gxggzy/,http://ggzy.jgswj.gxzf.gov.cn/gxggzy/,ggzy.jgswj.gxzf.gov.cn/gxggzy,ggzy.jgswj.gxzf.gov.cn/gxggzy,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
101,省市自治区政采、公共资源平台,广西壮族自治区,广西政府采购网,http://zfcg.gxzf.gov.cn/,http://zfcg.gxzf.gov.cn/,zfcg.gxzf.gov.cn,zfcg.gxzf.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
102,省市自治区政采、公共资源平台,广西壮族自治区,广西政采云,https://www.gcy.zfcg.gxzf.gov.cn/,https://www.gcy.zfcg.gxzf.gov.cn/,www.gcy.zfcg.gxzf.gov.cn,www.gcy.zfcg.gxzf.gov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
103,省市自治区政采、公共资源平台,宁夏回族自治区,宁夏公共资源交易网,https://ggzyjy.fzggw.nx.gov.cn/,https://ggzyjy.fzggw.nx.gov.cn/,ggzyjy.fzggw.nx.gov.cn,ggzyjy.fzggw.nx.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
104,省市自治区政采、公共资源平台,宁夏回族自治区,宁夏政府采购网,https://www.ccgp-ningxia.gov.cn/public/NXGPPNEW/dynamic/index.jsp?id=1,https://www.ccgp-ningxia.gov.cn/public/NXGPPNEW/dynamic/index.jsp?id=1,www.ccgp-ningxia.gov.cn/public/nxgppnew/dynamic/index.jsp?id=1,www.ccgp-ningxia.gov.cn/public/NXGPPNEW/dynamic/index.jsp,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,no_match,0,,,,,,,A-直接补充主站,add_candidate
105,省市自治区政采、公共资源平台,宁夏回族自治区,宁夏政府采购网上商城,https://222.75.70.90:7075/NXGPPSP_MG/supermarket/Goods_jump2Index.do,https://222.75.70.90:7075/NXGPPSP_MG/supermarket/Goods_jump2Index.do,222.75.70.90:7075/nxgppsp_mg/supermarket/goods_jump2index.do,222.75.70.90:7075/NXGPPSP_MG/supermarket/Goods_jump2Index.do,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
106,省市自治区政采、公共资源平台,新疆维吾尔自治区,新疆公共资源交易网,https://ggzy.xinjiang.gov.cn/,https://ggzy.xinjiang.gov.cn/,ggzy.xinjiang.gov.cn,ggzy.xinjiang.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,37,新疆公共资源交易网,https://ggzy.xinjiang.gov.cn,https://ggzy.xinjiang.gov.cn,地方省市,公共资源交易,B-现有库归并,merge_soft_match
107,省市自治区政采、公共资源平台,新疆维吾尔自治区,新疆政府采购网,http://www.ccgp-xinjiang.gov.cn/,http://www.ccgp-xinjiang.gov.cn/,www.ccgp-xinjiang.gov.cn,www.ccgp-xinjiang.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,38,新疆政府采购网,http://www.ccgp-xinjiang.gov.cn,http://www.ccgp-xinjiang.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
108,省市自治区政采、公共资源平台,新疆维吾尔自治区,新疆政采云,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,www.zcygov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,7,1,7,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
109,省市自治区政采、公共资源平台,新疆生产建设兵团,兵团公共资源交易平台,https://ggzy.xjbt.gov.cn/,https://ggzy.xjbt.gov.cn/,ggzy.xjbt.gov.cn,ggzy.xjbt.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,11,兵团公共资源交易平台,https://ggzy.xjbt.gov.cn,https://ggzy.xjbt.gov.cn,地方省市,公共资源交易,B-现有库归并,merge_soft_match
110,省市自治区政采、公共资源平台,新疆生产建设兵团,兵团政府采购网,http://ccgp-bingtuan.gov.cn/,http://ccgp-bingtuan.gov.cn/,ccgp-bingtuan.gov.cn,ccgp-bingtuan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1,main_site_candidate,soft_match,1,12,兵团政府采购网,http://ccgp-bingtuan.gov.cn,http://ccgp-bingtuan.gov.cn,地方省市,政府采购,B-现有库归并,merge_soft_match
111,省市自治区政采、公共资源平台,新疆生产建设兵团,兵团政采云,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,www.zcygov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,7,1,7,cloud_platform_variant,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
112,企业招标采购平台,,中核集团电子采购平台,https://www.cnncecp.com,https://www.cnncecp.com,www.cnncecp.com,www.cnncecp.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
113,企业招标采购平台,,航天电子采购平台,https://www.ispacechina.com/,https://www.ispacechina.com/,www.ispacechina.com,www.ispacechina.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,2,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
114,企业招标采购平台,,航空工业电子采购平台,https://www.eavic.com/rest/index,https://www.eavic.com/rest/index,www.eavic.com/rest/index,www.eavic.com/rest/index,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
115,企业招标采购平台,,中国船舶采购管理电子商务平台,http://www.ebuycsemc.com,http://www.ebuycsemc.com,www.ebuycsemc.com,www.ebuycsemc.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
116,企业招标采购平台,,兵器工业集团公司采购电子商务平台,https://www.norincogroup-ebuy.com/,https://www.norincogroup-ebuy.com/,www.norincogroup-ebuy.com,www.norincogroup-ebuy.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
117,企业招标采购平台,,中国兵器装备集团招标投标交易平台,https://www.cse-bidding.com,https://www.cse-bidding.com,www.cse-bidding.com,www.cse-bidding.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,1,2,enterprise_bidding_platform,no_match,0,,,,,,,C-企业招投标与云平台审查,manual_review_high
118,企业招标采购平台,,中国电子科技集团有限公司电子采购平台,http://www.cetceg.com/,http://www.cetceg.com/,www.cetceg.com,www.cetceg.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1,enterprise_procurement_platform,no_match,0,,,,,,,D-企业采购与第三方待定,manual_review_medium
119,企业招标采购平台,,中国航发网上商城,https://www.aecc-mall.com/,https://www.aecc-mall.com/,www.aecc-mall.com,www.aecc-mall.com,行业垂直,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1,exclude_noise,no_match,0,,,,,,,E-排除,exclude
