row_no,source_section,province,site_name,url,normalized_url,soft_match_key,candidate_source_level,candidate_platform_type,candidate_action,action_reason,xml_strict_url_dup_count,xml_name_dup_count,xml_soft_dup_count
75,省市自治区政采、公共资源平台,重庆市,重庆市网上中介服务超市,https://zjcs.cqggzy.com/cq-zjcs-pub/home,https://zjcs.cqggzy.com/cq-zjcs-pub/home,zjcs.cqggzy.com/cq-zjcs-pub/home,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1
76,省市自治区政采、公共资源平台,重庆市,重庆市政府采购网,https://www.ccgp-chongqing.gov.cn/,https://www.ccgp-chongqing.gov.cn/,www.ccgp-chongqing.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
77,省市自治区政采、公共资源平台,四川省,四川公共资源交易服务平台,https://ggzyjy.sc.gov.cn/,https://ggzyjy.sc.gov.cn/,ggzyjy.sc.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
78,省市自治区政采、公共资源平台,四川省,四川政府采购网,https://www.ccgp-sichuan.gov.cn/,https://www.ccgp-sichuan.gov.cn/,www.ccgp-sichuan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
79,省市自治区政采、公共资源平台,贵州省,贵州公共资源交易服务平台,https://ggzy.guizhou.gov.cn/,https://ggzy.guizhou.gov.cn/,ggzy.guizhou.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
80,省市自治区政采、公共资源平台,贵州省,贵州政府采购网,http://www.ccgp-guizhou.gov.cn/,http://www.ccgp-guizhou.gov.cn/,www.ccgp-guizhou.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
81,省市自治区政采、公共资源平台,贵州省,贵州政府采购电子卖场,https://www.guizhou.zcygov.cn/,https://www.guizhou.zcygov.cn/,www.guizhou.zcygov.cn,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1
82,省市自治区政采、公共资源平台,云南省,云南公共资源交易服务平台,https://ggzy.yn.gov.cn/homePage,https://ggzy.yn.gov.cn/homePage,ggzy.yn.gov.cn/homepage,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
83,省市自治区政采、公共资源平台,云南省,云南政府采购网,http://www.yngp.com/,http://www.yngp.com/,www.yngp.com,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
84,省市自治区政采、公共资源平台,云南省,云南政府采购云平台,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,地方省市,政府采购,review,云平台类入口需判断是否为主站、聚合页或交易入口,7,1,7
85,省市自治区政采、公共资源平台,陕西省,陕西公共资源交易中心,https://www.sxggzyjy.cn/,https://www.sxggzyjy.cn/,www.sxggzyjy.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
86,省市自治区政采、公共资源平台,陕西省,陕西省政府采购网,http://www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,http://www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,www.ccgp-shaanxi.gov.cn/cms-sx/site/shanxi/index.html,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
87,省市自治区政采、公共资源平台,陕西省,陕西省政府采购电子卖场,https://www.ccgp-shaanxi.gov.cn/gpmall-main-web/index?result=result,https://www.ccgp-shaanxi.gov.cn/gpmall-main-web/index?result=result,www.ccgp-shaanxi.gov.cn/gpmall-main-web/index?result=result,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1
88,省市自治区政采、公共资源平台,甘肃省,甘肃省公共资源交易中心,https://ggzyjy.gansu.gov.cn/,https://ggzyjy.gansu.gov.cn/,ggzyjy.gansu.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
89,省市自治区政采、公共资源平台,甘肃省,甘肃政府采购网,https://www.ccgp-gansu.gov.cn/,https://www.ccgp-gansu.gov.cn/,www.ccgp-gansu.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
90,省市自治区政采、公共资源平台,甘肃省,甘肃政府采购网上商城,https://gcycloud.cn/gpmall-main-web/index,https://gcycloud.cn/gpmall-main-web/index,gcycloud.cn/gpmall-main-web/index,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,2,1,2
91,省市自治区政采、公共资源平台,青海省,青海公共资源交易网,http://www.qhggzyjy.gov.cn/ggzy/,http://www.qhggzyjy.gov.cn/ggzy/,www.qhggzyjy.gov.cn/ggzy,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
92,省市自治区政采、公共资源平台,青海省,青海政府采购网,http://www.ccgp-qinghai.gov.cn/,http://www.ccgp-qinghai.gov.cn/,www.ccgp-qinghai.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
93,省市自治区政采、公共资源平台,青海省,青海政采云,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,7,1,7
94,省市自治区政采、公共资源平台,西藏自治区,西藏公共资源交易服务平台,https://ggzy.xizang.gov.cn/,https://ggzy.xizang.gov.cn/,ggzy.xizang.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
95,省市自治区政采、公共资源平台,西藏自治区,西藏政府采购网,http://www.ccgp-xizang.gov.cn/,http://www.ccgp-xizang.gov.cn/,www.ccgp-xizang.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
96,省市自治区政采、公共资源平台,西藏自治区,西藏自治区政府采购网上商城,http://218.206.180.154:8083/gpmall-main-web/index,http://218.206.180.154:8083/gpmall-main-web/index,218.206.180.154:8083/gpmall-main-web/index,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1
97,省市自治区政采、公共资源平台,内蒙古自治区,内蒙古公共资源交易网,https://ggzyjy.nmg.gov.cn/,https://ggzyjy.nmg.gov.cn/,ggzyjy.nmg.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
98,省市自治区政采、公共资源平台,内蒙古自治区,内蒙古自治区政府采购网,https://www.ccgp-neimenggu.gov.cn/,https://www.ccgp-neimenggu.gov.cn/,www.ccgp-neimenggu.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,2,1,2
99,省市自治区政采、公共资源平台,内蒙古自治区,内蒙古政府采购电子卖场,https://www.ccgp-neimenggu.gov.cn/,https://www.ccgp-neimenggu.gov.cn/,www.ccgp-neimenggu.gov.cn,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,2,1,2
100,省市自治区政采、公共资源平台,广西壮族自治区,广西公共资源交易服务平台,http://ggzy.jgswj.gxzf.gov.cn/gxggzy/,http://ggzy.jgswj.gxzf.gov.cn/gxggzy/,ggzy.jgswj.gxzf.gov.cn/gxggzy,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
101,省市自治区政采、公共资源平台,广西壮族自治区,广西政府采购网,http://zfcg.gxzf.gov.cn/,http://zfcg.gxzf.gov.cn/,zfcg.gxzf.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
102,省市自治区政采、公共资源平台,广西壮族自治区,广西政采云,https://www.gcy.zfcg.gxzf.gov.cn/,https://www.gcy.zfcg.gxzf.gov.cn/,www.gcy.zfcg.gxzf.gov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
103,省市自治区政采、公共资源平台,宁夏回族自治区,宁夏公共资源交易网,https://ggzyjy.fzggw.nx.gov.cn/,https://ggzyjy.fzggw.nx.gov.cn/,ggzyjy.fzggw.nx.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
104,省市自治区政采、公共资源平台,宁夏回族自治区,宁夏政府采购网,https://www.ccgp-ningxia.gov.cn/public/NXGPPNEW/dynamic/index.jsp?id=1,https://www.ccgp-ningxia.gov.cn/public/NXGPPNEW/dynamic/index.jsp?id=1,www.ccgp-ningxia.gov.cn/public/nxgppnew/dynamic/index.jsp?id=1,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
105,省市自治区政采、公共资源平台,宁夏回族自治区,宁夏政府采购网上商城,https://222.75.70.90:7075/NXGPPSP_MG/supermarket/Goods_jump2Index.do,https://222.75.70.90:7075/NXGPPSP_MG/supermarket/Goods_jump2Index.do,222.75.70.90:7075/nxgppsp_mg/supermarket/goods_jump2index.do,地方省市,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1
106,省市自治区政采、公共资源平台,新疆维吾尔自治区,新疆公共资源交易网,https://ggzy.xinjiang.gov.cn/,https://ggzy.xinjiang.gov.cn/,ggzy.xinjiang.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
107,省市自治区政采、公共资源平台,新疆维吾尔自治区,新疆政府采购网,http://www.ccgp-xinjiang.gov.cn/,http://www.ccgp-xinjiang.gov.cn/,www.ccgp-xinjiang.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
108,省市自治区政采、公共资源平台,新疆维吾尔自治区,新疆政采云,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,7,1,7
109,省市自治区政采、公共资源平台,新疆生产建设兵团,兵团公共资源交易平台,https://ggzy.xjbt.gov.cn/,https://ggzy.xjbt.gov.cn/,ggzy.xjbt.gov.cn,地方省市,公共资源交易,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
110,省市自治区政采、公共资源平台,新疆生产建设兵团,兵团政府采购网,http://ccgp-bingtuan.gov.cn/,http://ccgp-bingtuan.gov.cn/,ccgp-bingtuan.gov.cn,地方省市,政府采购,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,1,1,1
111,省市自治区政采、公共资源平台,新疆生产建设兵团,兵团政采云,https://www.zcygov.cn/,https://www.zcygov.cn/,www.zcygov.cn,地方省市,待判定,keep,符合公共资源/政府采购/央采主站点特征，可作为补充候选,7,1,7
112,企业招标采购平台,,中核集团电子采购平台,https://www.cnncecp.com,https://www.cnncecp.com,www.cnncecp.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,2
113,企业招标采购平台,,航天电子采购平台,https://www.ispacechina.com/,https://www.ispacechina.com/,www.ispacechina.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,2
114,企业招标采购平台,,航空工业电子采购平台,https://www.eavic.com/rest/index,https://www.eavic.com/rest/index,www.eavic.com/rest/index,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
115,企业招标采购平台,,中国船舶采购管理电子商务平台,http://www.ebuycsemc.com,http://www.ebuycsemc.com,www.ebuycsemc.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
116,企业招标采购平台,,兵器工业集团公司采购电子商务平台,https://www.norincogroup-ebuy.com/,https://www.norincogroup-ebuy.com/,www.norincogroup-ebuy.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
117,企业招标采购平台,,中国兵器装备集团招标投标交易平台,https://www.cse-bidding.com,https://www.cse-bidding.com,www.cse-bidding.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,1,2
118,企业招标采购平台,,中国电子科技集团有限公司电子采购平台,http://www.cetceg.com/,http://www.cetceg.com/,www.cetceg.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
119,企业招标采购平台,,中国航发网上商城,https://www.aecc-mall.com/,https://www.aecc-mall.com/,www.aecc-mall.com,行业垂直,商城卖场,exclude,疑似登录页、审批/商城/超市类入口，不适合作为主站点库导入,1,1,1
120,企业招标采购平台,,中国融通电子商务平台,https://www.ronghw.cn/,https://www.ronghw.cn/,www.ronghw.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,2,2,2
121,企业招标采购平台,,中国石油招标投标网,https://www.cnpcbidding.com/,https://www.cnpcbidding.com/,www.cnpcbidding.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1
122,企业招标采购平台,,中国石化物资采购电子商务平台,https://ec.sinopec.com/,https://ec.sinopec.com/,ec.sinopec.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
123,企业招标采购平台,,中国海洋石油集团采办业务管理与交易系统,https://buy.cnooc.com.cn/,https://buy.cnooc.com.cn/,buy.cnooc.com.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2
124,企业招标采购平台,,国网电子商务平台,https://ecp.sgcc.com.cn/,https://ecp.sgcc.com.cn/,ecp.sgcc.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2
125,企业招标采购平台,,中国南方电网供应链统一服务平台,http://www.bidding.csg.cn/,http://www.bidding.csg.cn/,www.bidding.csg.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,2,1,2
126,企业招标采购平台,,中国华能集团有限公司电子商务平台,https://ec.chng.com.cn/,https://ec.chng.com.cn/,ec.chng.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
127,企业招标采购平台,,大唐集团电子商务平台,https://www.cdt-ec.com/,https://www.cdt-ec.com/,www.cdt-ec.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2
128,企业招标采购平台,,中国华电集团电子商务平台,https://www.chdtp.com/,https://www.chdtp.com/,www.chdtp.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,2,1
129,企业招标采购平台,,国家电投电子商务平台,https://www.espic.com.cn/,https://www.espic.com.cn/,www.espic.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
130,企业招标采购平台,,中国三峡电子采购平台,https://eps.ctg.com.cn/,https://eps.ctg.com.cn/,eps.ctg.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
131,企业招标采购平台,,国网 e 商,https://www.e-ceic.com/,https://www.e-ceic.com/,www.e-ceic.com,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
132,企业招标采购平台,,中国电信阳光采购网,https://caigou.chinatelecom.com.cn/ctsc-portal/ctscPortal,https://caigou.chinatelecom.com.cn/ctsc-portal/ctscPortal,caigou.chinatelecom.com.cn/ctsc-portal/ctscportal,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
133,企业招标采购平台,,中国联通采购与招标网,http://www.chinaunicombidding.cn/,http://www.chinaunicombidding.cn/,www.chinaunicombidding.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,1
134,企业招标采购平台,,中国移动采购与招标网,https://b2b.10086.cn/,https://b2b.10086.cn/,b2b.10086.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2
135,企业招标采购平台,,CEC 电子采购平台,http://www.cec-ec.com.cn,http://www.cec-ec.com.cn,www.cec-ec.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
136,企业招标采购平台,,中国一汽电子招标采购电子交易平台,https://etp.faw.cn/,https://etp.faw.cn/,etp.faw.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,2,1,2
137,企业招标采购平台,,东风电子采购平台,https://www.dfmjyzx.com/,https://www.dfmjyzx.com/,www.dfmjyzx.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
138,企业招标采购平台,,中国一重集中采购平台,http://jzcg.cfhi.com/,http://jzcg.cfhi.com/,jzcg.cfhi.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
139,企业招标采购平台,,国机集团电子采购平台,https://epp.sinomach.com.cn/,https://epp.sinomach.com.cn/,epp.sinomach.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
140,企业招标采购平台,,哈尔滨电气集团电子商务平台,https://scm.harbin-electric.com/,https://scm.harbin-electric.com/,scm.harbin-electric.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,2
141,企业招标采购平台,,东方电气集中采购管理平台,https://nsrm.dongfang.com/,https://nsrm.dongfang.com/,nsrm.dongfang.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
142,企业招标采购平台,,鞍钢集团电子招投标交易平台,https://bid.ansteelscm.com,https://bid.ansteelscm.com,bid.ansteelscm.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,1
143,企业招标采购平台,,鞍钢智慧招投标平台,https://bid.ansteel.cn/,https://bid.ansteel.cn/,bid.ansteel.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2
144,企业招标采购平台,,欧贝,https://www.obei.com.cn/,https://www.obei.com.cn/,www.obei.com.cn,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
145,企业招标采购平台,,中铝集团电子招投标平台,https://eb.chinalco.com.cn/,https://eb.chinalco.com.cn/,eb.chinalco.com.cn,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,2,2
146,企业招标采购平台,,海洋服务中心,https://gs.coscoshipping.com/,https://gs.coscoshipping.com/,gs.coscoshipping.com,行业垂直,企业平台待判定,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
147,企业招标采购平台,,中国航空集团有限公司采购管理平台,https://pur.airchina.com.cn/,https://pur.airchina.com.cn/,pur.airchina.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
148,企业招标采购平台,,东航集中采购平台,https://caigou.ceair.com/,https://caigou.ceair.com/,caigou.ceair.com,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
149,企业招标采购平台,,南航电子采购平台,https://csbidding.csair.cn/,https://csbidding.csair.cn/,csbidding.csair.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
150,企业招标采购平台,,中化电子招投标平台,http://e.sinochemitc.com/,http://e.sinochemitc.com/,e.sinochemitc.com,行业垂直,企业招投标,review,企业招投标平台相关，但需确认是否纳入当前主库口径,1,1,2
151,企业招标采购平台,,中国五矿集团采购电子商务平台,https://ec.minmetals.com.cn/,https://ec.minmetals.com.cn/,ec.minmetals.com.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
152,企业招标采购平台,,通用技术中心采购平台,https://cg.gt.cn/,https://cg.gt.cn/,cg.gt.cn,行业垂直,企业采购平台,review,企业采购/电子商务平台需进一步判断是否属于有效招标信息源,1,1,1
